Study: 1.2.840.113704.1.111.9080.1103724250.1
309.9010889031952 239.86017300378404
310.65286975363614 239.10839215334312
311.6552442208907 238.6072049197158
312.40702507133165 237.60483045246133
313.40939953858623 236.6024559852067
314.16118038902715 235.85067513476582
314.9129612394679 234.8483006675113
315.4141484730952 234.09651981707043
315.91533570672243 233.34473896662945
316.4165229403498 232.59295811618858
316.91771017397696 231.84117726574766
317.16830379079073 230.83880279849313
317.6694910244179 230.0870219480522
318.1706782580453 229.3352410976113
318.4212718748588 228.58346024717042
318.92245910848624 227.8316793967295
319.1730527252997 227.07989854628858
319.4236463421134 226.32811769584762
319.674239958927 225.5763368454068
319.9248335757407 224.5739623781522
319.9248335757407 223.82218152771134
320.426020809368 223.07040067727038
320.9272080429953 222.31861982682946
321.4283952766226 221.31624535957496
321.9295825102499 220.56446450913404
322.43076974387714 219.56209004187951
322.6813633606907 218.55971557462493
322.9319569775044 217.5573411073704
322.9319569775044 216.30437302330222
322.9319569775044 215.5525921728613
322.9319569775044 214.29962408879317
322.9319569775044 213.54784323835224
322.9319569775044 212.79606238791132
322.6813633606907 211.54309430384313
322.18017612706336 210.29012621977495
321.6789888934361 209.03715813570682
320.9272080429953 208.2853772852659
319.6742399589271 208.0347836684522
319.6742399589271 207.2830028180113
319.6742399589271 206.53122196757045
318.92245910848624 205.7794411171295
318.1706782580453 204.77706664987497
316.9177101739771 205.27825388350226
316.41652294034986 206.03003473394318
316.41652294034986 206.78181558438408
315.66474208990894 207.53359643482497
315.16355485628173 208.2853772852659
314.4117740058408 208.5359709020795
313.6599931553999 209.03715813570682
312.65761868814536 209.53834536933408
311.6552442208908 210.03953260296134
310.65286975363625 210.5407198365886
309.90108890319533 210.79131345340224
309.14930805275446 211.2925006870295
308.39752720231354 211.2925006870295
307.6457463518726 211.2925006870295
306.8939655014317 211.2925006870295
306.14218465099077 211.2925006870295
305.3904038005499 211.2925006870295
304.638622950109 211.2925006870295
303.88684209966806 211.04190707021587
302.6338740155999 211.04190707021587
301.88209316515895 210.79131345340224
300.8797186979045 210.29012621977498
300.12793784746356 209.78893898614768
299.8773442306499 209.03715813570682
299.8773442306499 208.2853772852659
299.8773442306499 207.53359643482497
299.8773442306499 206.78181558438408
300.12793784746356 205.77944111712952
300.37853146427716 204.77706664987497
300.6291250810908 204.02528579943407
301.1303123147181 203.02291133217955
301.3809059315317 202.02053686492496
301.88209316515895 201.26875601448407
302.6338740155999 200.2663815472295
303.1350612492272 199.51460069678862
303.88684209966806 199.01341346316133
304.638622950109 198.51222622953406
305.64099741736356 198.0110389959068
306.6433718846181 197.50985176227954
307.39515273505896 197.50985176227954
308.1469335854999 197.00866452865228
307.8963399686862 196.50747729502496
306.89396550143164 195.2545092109568
305.8915910341771 194.5027283605159
304.8892165669226 193.75094751007498
304.13743571648166 192.99916665963408
302.8844676324135 192.2473858091932
302.13268678197255 191.49560495875227
301.38090593153163 190.994417725125
300.3785314642771 190.49323049149774
299.3761569970226 189.74144964105682
298.373782529768 189.24026240742955
297.6220016793271 188.9896687906159
296.36903359525894 188.23788794017497
295.3666591280044 187.7367007065477
294.1136910439362 187.23551347292045
293.3619101934953 186.73432623929318
292.6101293430545 186.48373262247955
291.8583484926136 186.48373262247955
291.10656764217265 186.23313900566592
290.3547867917317 186.23313900566592
289.6030059412908 186.23313900566592
288.6006314740362 185.98254538885226
287.59825700678175 185.98254538885226
286.5958825395271 185.98254538885226
285.342914455459 185.98254538885226
284.3405399882044 185.98254538885226
283.5887591377635 185.98254538885226
282.3357910536954 185.98254538885226
281.08282296962716 185.98254538885226
280.33104211918624 186.23313900566592
279.3286676519317 186.23313900566592
278.5768868014908 186.48373262247955
277.82510595104986 186.9849198561068
277.07332510060894 187.23551347292045
276.32154425016813 187.7367007065477
275.56976339972715 187.98729432336137
274.8179825492862 188.73907517380223
274.0662016988453 189.24026240742955
273.06382723159084 189.99204325787045
272.3120463811499 190.49323049149774
271.3096719138954 191.2450113419386
270.3072974466408 191.74619857556587
269.55551659619994 192.2473858091932
268.803735745759 192.99916665963408
267.8013612785045 193.50035389326132
267.04958042806356 194.00154112688864
266.29779957762264 194.25213474370224
265.5460187271817 194.7533219773295
264.7942378767408 195.2545092109568
264.04245702629987 195.7556964445841
263.04008255904535 196.25688367821135
262.2883017086044 196.75807091183862
261.5365208581635 197.25925814546588
260.78474000772263 197.76044537909317
260.03295915728177 198.2616326127204
259.28117830684084 198.7628198463477
258.5293974563999 199.01341346316133
257.777616605959 199.51460069678862
257.0258357555181 199.76519431360222
256.27405490507726 200.2663815472295
255.27168043782265 200.7675687808568
254.2693059705681 201.26875601448404
253.51752512012717 201.76994324811133
252.76574426968628 202.27113048173862
252.01396341924536 202.77231771536586
251.26218256880443 203.27350494899315
250.51040171836357 203.77469218262044
249.75862086792264 204.27587941624768
248.7562464006681 205.02766026668857
248.0044655502272 205.7794411171295
247.25268469978633 206.28062835075679
246.50090384934535 206.53122196757045
245.74912299890448 207.0324092011977
244.74674853164993 207.7841900516386
243.74437406439537 208.78656451889316
242.99259321395445 209.78893898614768
242.49140598032724 210.5407198365886
242.24081236351356 211.29250068702947
241.99021874669992 212.04428153747037
241.48903151307263 212.79606238791132
240.9878442794454 213.79843685516587
240.73725066263174 214.55021770560677
240.4866570458181 215.5525921728613
240.4866570458181 216.30437302330222
240.4866570458181 217.3067474905568
240.4866570458181 218.0585283409977
240.4866570458181 219.31149642506583
240.4866570458181 220.31387089232044
240.4866570458181 221.06565174276133
240.4866570458181 222.06802621001586
240.73725066263174 223.07040067727038
240.73725066263174 223.82218152771134
240.73725066263174 224.82455599496586
240.9878442794454 225.8269304622204
240.9878442794454 226.82930492947497
241.23843789625903 227.5810857799159
241.73962512988632 228.3328666303567
241.99021874669992 229.58583471442495
242.24081236351356 230.58820918167953
242.74199959714082 231.3399900321204
243.2431868307681 232.59295811618858
243.2431868307681 233.34473896662945
243.74437406439537 234.34711343388403
243.994967681209 235.09889428432496
244.24556129802264 235.85067513476582
244.74674853164993 237.10364321883407
245.49852938209085 238.3566113029022
245.9997166157181 239.60957938697032
246.25031023253172 240.61195385422496
247.00209108297264 241.61432832147943
247.75387193341354 242.61670278873396
248.50565278385446 243.61907725598854
249.00684001748172 244.62145172324307
249.75862086792264 245.37323257368405
250.51040171836357 246.37560704093858
251.0115889519908 247.1273878913795
251.26218256880443 247.87916874182042
nb_points_on_contour: 101
291.35716125898625 212.0442815374704
291.6077548757999 211.2925006870295
291.6077548757999 210.5407198365886
291.35716125898625 209.28775175252042
290.855974025359 208.2853772852659
290.3547867917317 207.53359643482497
289.8535995581044 206.78181558438408
289.1018187076636 206.28062835075679
288.099444240409 205.52884750031586
287.09706977315443 205.0276602666886
286.0946953058999 204.52647303306134
285.342914455459 204.52647303306134
284.5911336050181 204.52647303306134
283.8393527545772 204.77706664987497
283.08757190413627 205.27825388350226
282.3357910536954 205.52884750031586
281.3334165864408 206.03003473394318
280.5816357359999 206.53122196757045
280.5816357359999 207.28300281801134
280.5816357359999 208.03478366845223
280.5816357359999 208.78656451889316
280.5816357359999 209.53834536933408
280.5816357359999 210.29012621977498
280.5816357359999 211.04190707021587
280.5816357359999 211.7936879206568
280.5816357359999 212.54546877109772
280.08044850237263 213.2972496215386
279.3286676519317 213.79843685516587
279.0780740351181 214.55021770560677
278.57688680149084 215.3019985560477
278.3262931846772 216.05377940648862
278.3262931846772 216.8055602569295
278.0756995678636 217.80793472418407
278.0756995678636 218.55971557462496
278.0756995678636 219.56209004187951
278.0756995678636 220.31387089232044
278.0756995678636 221.06565174276133
278.0756995678636 221.81743259320223
278.57688680149084 222.56921344364315
278.57688680149084 223.57158791089768
278.57688680149084 224.57396237815223
278.57688680149084 225.5763368454068
278.57688680149084 226.32811769584765
278.8274804183045 227.33049216310224
279.0780740351181 228.33286663035676
279.3286676519317 229.58583471442495
279.3286676519317 230.33761556486587
279.3286676519317 231.3399900321204
279.82985488555903 232.09177088256132
279.82985488555903 232.8435517330022
280.33104211918624 233.84592620025677
280.33104211918624 234.8483006675113
280.33104211918624 235.60008151795222
280.5816357359999 236.60245598520675
280.5816357359999 237.35423683564767
280.5816357359999 238.3566113029022
280.83222935281356 239.10839215334312
281.08282296962716 239.86017300378404
281.5840102032545 240.61195385422496
282.3357910536954 240.86254747103857
283.08757190413627 240.3613602374113
283.8393527545772 239.60957938697038
284.08994637139085 238.85779853652946
284.8417272218318 238.3566113029022
285.0923208386454 237.60483045246133
285.8441016890863 236.8530496020204
285.8441016890863 236.10126875157948
286.59588253952717 235.60008151795222
286.59588253952717 234.8483006675113
286.59588253952717 233.84592620025677
286.59588253952717 233.09414534981585
286.59588253952717 231.84117726574766
286.59588253952717 231.0893964153068
286.59588253952717 230.33761556486587
286.59588253952717 229.58583471442495
286.59588253952717 228.83405386398402
286.59588253952717 228.08227301354316
286.59588253952717 227.33049216310224
286.59588253952717 226.5787113126613
286.59588253952717 225.8269304622204
286.59588253952717 225.0751496117795
286.59588253952717 224.3233687613386
286.59588253952717 223.32099429408407
286.59588253952717 222.56921344364315
286.59588253952717 221.81743259320223
286.59588253952717 221.06565174276133
286.8464761563408 220.31387089232044
287.3476633899681 219.56209004187951
288.099444240409 219.06090280825225
288.8512250908499 218.55971557462496
289.6030059412908 218.30912195781133
290.3547867917317 217.5573411073704
290.855974025359 216.8055602569295
290.855974025359 216.05377940648862
290.855974025359 215.3019985560477
290.855974025359 214.55021770560677
291.10656764217265 213.79843685516587
291.10656764217265 213.04665600472498
291.10656764217265 212.29487515428406
291.10656764217265 211.54309430384313
291.10656764217265 210.79131345340224
slice_number: 14
nb_points_on_contour: 554
172.07459965569544 224.07277514452497
173.07697412295 223.57158791089768
174.07934859020455 223.32099429408407
175.0817230574591 222.81980706045675
175.83350390790002 222.56921344364315
176.58528475834095 222.06802621001586
177.3370656087818 221.81743259320223
178.33944007603637 221.06565174276133
179.34181454329092 220.06327727550675
180.09359539373185 219.56209004187951
180.5947826273591 218.8103091914386
181.34656347780003 217.5573411073704
182.34893794505453 216.55496664011588
182.59953156186816 215.80318578967496
183.35131241230908 214.80081132242043
184.10309326275 214.04903047197948
184.35368687956364 213.29724962153858
185.10546773000456 212.29487515428406
185.6066549636318 211.29250068702947
186.3584358140727 210.5407198365886
186.85962304769998 209.53834536933408
187.6114038981409 208.78656451889316
188.11259113176817 207.7841900516386
188.8643719822091 207.2830028180113
189.86674644946365 206.28062835075679
190.86912091671815 206.03003473394318
191.8714953839727 205.27825388350226
192.87386985122725 204.77706664987497
193.62565070166818 204.27587941624768
194.3774315521091 204.02528579943407
195.12921240254997 203.5240985658068
